trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint,checkpoint_id,continuous_pickup,continuous_drop_off
SPRING2025V2-715653-1082,15:23:00,15:23:00,GRB-0199-S,20,South Station (Express to JFK/UMass after Weymouth Landing/East Braintree),0,0,1,,,
SPRING2025V2-715653-1082,15:26:00,15:26:00,GRB-0183-S,30,South Station (Express to JFK/UMass after Weymouth Landing/East Braintree),0,0,1,,,
SPRING2025V2-715653-1082,15:31:00,15:31:00,GRB-0162-S,40,South Station (Express to JFK/UMass after Weymouth Landing/East Braintree),0,0,1,,,
SPRING2025V2-715653-1082,15:35:00,15:35:00,GRB-0146-S,50,South Station (Express to JFK/UMass after Weymouth Landing/East Braintree),0,0,1,,,
SPRING2025V2-715653-1082,15:40:00,15:40:00,GRB-0118-S,60,South Station (Express to JFK/UMass),0,0,1,,,
SPRING2025V2-715653-1082,15:59:00,15:59:00,MM-0023-S,70,,0,0,0,,,
SPRING2025V2-715653-1082,16:09:00,16:09:00,NEC-2287,80,,1,0,1,,,
SPRING2025V2-715654-1085,17:57:00,17:57:00,NEC-2287,0,,0,1,1,,,
SPRING2025V2-715654-1085,18:04:00,18:04:00,MM-0023-S,10,,0,0,1,,,
SPRING2025V2-715654-1085,18:13:00,18:13:00,MM-0079-S,20,,0,0,1,,,
SPRING2025V2-715654-1085,18:23:00,18:23:00,GRB-0118-S,30,,0,0,1,,,
SPRING2025V2-715654-1085,18:28:00,18:28:00,GRB-0146-S,40,,0,0,1,,,
SPRING2025V2-715654-1085,18:32:00,18:32:00,GRB-0162-S,50,,0,0,1,,,
SPRING2025V2-715654-1085,18:37:00,18:37:00,GRB-0183-S,60,,0,0,1,,,
SPRING2025V2-715654-1085,18:40:00,18:40:00,GRB-0199-S,70,,0,0,1,,,
SPRING2025V2-715654-1085,18:47:00,18:47:00,GRB-0233-S,80,,0,0,1,,,
SPRING2025V2-715654-1085,18:57:00,18:57:00,GRB-0276-S,90,,1,0,1,,,
SPRING2025V2-715655-1086,17:40:00,17:40:00,GRB-0276-S,0,South Station (Express after Quincy Center),0,1,1,,,
SPRING2025V2-715655-1086,17:47:00,17:47:00,GRB-0233-S,10,South Station (Express after Quincy Center),0,0,1,,,
SPRING2025V2-715655-1086,17:59:00,17:59:00,GRB-0199-S,20,South Station (Express after Quincy Center),0,0,1,,,
SPRING2025V2-715655-1086,18:02:00,18:02:00,GRB-0183-S,30,South Station (Express after Quincy Center),0,0,1,,,
SPRING2025V2-715655-1086,18:07:00,18:07:00,GRB-0162-S,40,South Station (Express after Quincy Center),0,0,1,,,
SPRING2025V2-715655-1086,18:11:00,18:11:00,GRB-0146-S,50,South Station (Express after Quincy Center),0,0,1,,,
SPRING2025V2-715655-1086,18:16:00,18:16:00,GRB-0118-S,60,South Station (Express after Quincy Center),0,0,1,,,
SPRING2025V2-715655-1086,18:25:00,18:25:00,MM-0079-S,70,South Station (Express),0,0,0,,,
SPRING2025V2-715655-1086,18:43:00,18:43:00,NEC-2287,80,,1,0,1,,,
SPRING2025V2-715656-1089,19:05:00,19:05:00,NEC-2287,0,,0,1,1,,,
SPRING2025V2-715656-1089,19:12:00,19:12:00,MM-0023-S,10,,0,0,1,,,
SPRING2025V2-715656-1089,19:21:00,19:21:00,MM-0079-S,20,,0,0,1,,,
SPRING2025V2-715656-1089,19:30:00,19:30:00,GRB-0118-S,30,,0,0,1,,,
SPRING2025V2-715656-1089,19:35:00,19:35:00,GRB-0146-S,40,,0,0,1,,,
SPRING2025V2-715656-1089,19:39:00,19:39:00,GRB-0162-S,50,,0,0,1,,,
SPRING2025V2-715656-1089,19:44:00,19:44:00,GRB-0183-S,60,,0,0,1,,,
SPRING2025V2-715656-1089,19:47:00,19:47:00,GRB-0199-S,70,,0,0,1,,,
SPRING2025V2-715656-1089,19:54:00,19:54:00,GRB-0233-S,80,,0,0,1,,,
SPRING2025V2-715656-1089,20:04:00,20:04:00,GRB-0276-S,90,,1,0,1,,,
SPRING2025V2-715657-1090,19:10:00,19:10:00,GRB-0276-S,0,,0,1,1,,,
SPRING2025V2-715657-1090,19:17:00,19:17:00,GRB-0233-S,10,,0,0,1,,,
SPRING2025V2-715657-1090,19:23:00,19:23:00,GRB-0199-S,20,,0,0,1,,,
SPRING2025V2-715657-1090,19:26:00,19:26:00,GRB-0183-S,30,,0,0,1,,,
SPRING2025V2-715657-1090,19:31:00,19:31:00,GRB-0162-S,40,,0,0,1,,,
SPRING2025V2-715657-1090,19:41:00,19:41:00,GRB-0146-S,50,,0,0,1,,,
SPRING2025V2-715657-1090,19:46:00,19:46:00,GRB-0118-S,60,,0,0,1,,,
SPRING2025V2-715657-1090,19:57:00,19:57:00,MM-0079-S,70,,0,0,0,,,
SPRING2025V2-715657-1090,20:06:00,20:06:00,MM-0023-S,80,,0,0,0,,,
SPRING2025V2-715657-1090,20:16:00,20:16:00,NEC-2287,90,,1,0,1,,,
SPRING2025V2-715658-1093,21:20:00,21:20:00,NEC-2287,0,,0,1,1,,,
SPRING2025V2-715658-1093,21:27:00,21:27:00,MM-0023-S,10,,0,0,1,,,
SPRING2025V2-715658-1093,21:35:00,21:35:00,MM-0079-S,20,,0,0,1,,,
SPRING2025V2-715658-1093,21:44:00,21:44:00,GRB-0118-S,30,,0,0,1,,,
SPRING2025V2-715658-1093,21:49:00,21:49:00,GRB-0146-S,40,,0,0,1,,,
SPRING2025V2-715658-1093,21:52:00,21:52:00,GRB-0162-S,50,,0,0,1,,,
SPRING2025V2-715658-1093,21:56:00,21:56:00,GRB-0183-S,60,,0,0,1,,,
SPRING2025V2-715658-1093,21:59:00,21:59:00,GRB-0199-S,70,,0,0,1,,,
SPRING2025V2-715658-1093,22:06:00,22:06:00,GRB-0233-S,80,,0,0,1,,,
SPRING2025V2-715658-1093,22:16:00,22:16:00,GRB-0276-S,90,,1,0,1,,,
SPRING2025V2-715659-1096,22:32:00,22:32:00,GRB-0276-S,0,,0,1,1,,,
SPRING2025V2-715659-1096,22:39:00,22:39:00,GRB-0233-S,10,,0,0,1,,,
SPRING2025V2-715659-1096,22:45:00,22:45:00,GRB-0199-S,20,,0,0,1,,,
SPRING2025V2-715659-1096,22:48:00,22:48:00,GRB-0183-S,30,,0,0,1,,,
SPRING2025V2-715659-1096,22:53:00,22:53:00,GRB-0162-S,40,,0,0,1,,,
SPRING2025V2-715659-1096,22:56:00,22:56:00,GRB-0146-S,50,,0,0,1,,,
SPRING2025V2-715659-1096,23:01:00,23:01:00,GRB-0118-S,60,,0,0,1,,,
SPRING2025V2-715659-1096,23:10:00,23:10:00,MM-0079-S,70,,0,0,0,,,
SPRING2025V2-715659-1096,23:18:00,23:18:00,MM-0023-S,80,,0,0,0,,,
SPRING2025V2-715659-1096,23:28:00,23:28:00,NEC-2287,90,,1,0,1,,,
SPRING2025V2-715660-1097,23:40:00,23:40:00,NEC-2287,0,,0,1,1,,,
SPRING2025V2-715660-1097,23:47:00,23:47:00,MM-0023-S,10,,0,0,1,,,
SPRING2025V2-715660-1097,23:55:00,23:55:00,MM-0079-S,20,,0,0,1,,,
SPRING2025V2-715660-1097,24:04:00,24:04:00,GRB-0118-S,30,,0,0,1,,,
SPRING2025V2-715660-1097,24:09:00,24:09:00,GRB-0146-S,40,,0,0,1,,,
SPRING2025V2-715660-1097,24:12:00,24:12:00,GRB-0162-S,50,,0,0,1,,,
SPRING2025V2-715660-1097,24:16:00,24:16:00,GRB-0183-S,60,,0,0,1,,,
SPRING2025V2-715660-1097,24:19:00,24:19:00,GRB-0199-S,70,,0,0,1,,,
SPRING2025V2-715660-1097,24:26:00,24:26:00,GRB-0233-S,80,,0,0,1,,,
SPRING2025V2-715660-1097,24:36:00,24:36:00,GRB-0276-S,90,,1,0,1,,,
SPRING2025V2-715673-1602,04:45:00,04:45:00,FB-0095-04,0,South Station via Fairmount,0,1,1,,,
SPRING2025V2-715673-1602,04:48:00,04:48:00,DB-2205-02,10,,0,0,1,,,
SPRING2025V2-715673-1602,04:51:00,04:51:00,DB-2222-02,20,,0,0,1,,,
SPRING2025V2-715673-1602,04:53:00,04:53:00,DB-2230-02,30,,0,0,1,,,
SPRING2025V2-715673-1602,04:56:00,04:56:00,DB-2240-02,40,,0,0,1,,,
SPRING2025V2-715673-1602,04:59:00,04:59:00,DB-2249-02,50,,0,0,1,,,
SPRING2025V2-715673-1602,05:02:00,05:02:00,DB-2258-02,60,,0,0,1,,,
SPRING2025V2-715673-1602,05:04:00,05:04:00,DB-2265-02,70,,0,0,1,,,
SPRING2025V2-715673-1602,05:15:00,05:15:00,NEC-2287,80,,1,0,1,,,
SPRING2025V2-715674-1603,06:17:00,06:17:00,NEC-2287,0,Readville via Fairmount,0,1,1,,,
SPRING2025V2-715674-1603,06:25:00,06:25:00,DB-2265-01,10,,0,0,1,,,
SPRING2025V2-715674-1603,06:27:00,06:27:00,DB-2258-01,20,,0,0,1,,,
SPRING2025V2-715674-1603,06:30:00,06:30:00,DB-2249-01,30,,0,0,1,,,
SPRING2025V2-715674-1603,06:33:00,06:33:00,DB-2240-01,40,,0,0,1,,,
SPRING2025V2-715674-1603,06:36:00,06:36:00,DB-2230-01,50,,0,0,1,,,
SPRING2025V2-715674-1603,06:38:00,06:38:00,DB-2222-01,60,,0,0,1,,,
SPRING2025V2-715674-1603,06:41:00,06:41:00,DB-2205-01,70,,0,0,1,,,
SPRING2025V2-715674-1603,06:47:00,06:47:00,FB-0095-04,80,,1,0,1,,,
SPRING2025V2-715675-1606,05:30:00,05:30:00,FB-0095-04,0,South Station via Fairmount,0,1,1,,,
SPRING2025V2-715675-1606,05:33:00,05:33:00,DB-2205-02,10,,0,0,1,,,
SPRING2025V2-715675-1606,05:36:00,05:36:00,DB-2222-02,20,,0,0,1,,,
SPRING2025V2-715675-1606,05:38:00,05:38:00,DB-2230-02,30,,0,0,1,,,
SPRING2025V2-715675-1606,05:41:00,05:41:00,DB-2240-02,40,,0,0,1,,,
SPRING2025V2-715675-1606,05:44:00,05:44:00,DB-2249-02,50,,0,0,1,,,
SPRING2025V2-715675-1606,05:47:00,05:47:00,DB-2258-02,60,,0,0,1,,,
SPRING2025V2-715675-1606,05:49:00,05:49:00,DB-2265-02,70,,0,0,1,,,
SPRING2025V2-715675-1606,06:00:00,06:00:00,NEC-2287,80,,1,0,1,,,
SPRING2025V2-715676-1607,06:47:00,06:47:00,NEC-2287,0,Readville via Fairmount,0,1,1,,,
SPRING2025V2-715676-1607,06:55:00,06:55:00,DB-2265-01,10,,0,0,1,,,
SPRING2025V2-715676-1607,06:57:00,06:57:00,DB-2258-01,20,,0,0,1,,,
SPRING2025V2-715676-1607,07:00:00,07:00:00,DB-2249-01,30,,0,0,1,,,
SPRING2025V2-715676-1607,07:03:00,07:03:00,DB-2240-01,40,,0,0,1,,,
SPRING2025V2-715676-1607,07:06:00,07:06:00,DB-2230-01,50,,0,0,1,,,
SPRING2025V2-715676-1607,07:08:00,07:08:00,DB-2222-01,60,,0,0,1,,,
SPRING2025V2-715676-1607,07:11:00,07:11:00,DB-2205-01,70,,0,0,1,,,
SPRING2025V2-715676-1607,07:17:00,07:17:00,FB-0095-04,80,,1,0,1,,,
SPRING2025V2-715677-1608,06:00:00,06:00:00,FB-0095-04,0,South Station via Fairmount,0,1,1,,,
SPRING2025V2-715677-1608,06:03:00,06:03:00,DB-2205-02,10,,0,0,1,,,
SPRING2025V2-715677-1608,06:06:00,06:06:00,DB-2222-02,20,,0,0,1,,,
SPRING2025V2-715677-1608,06:08:00,06:08:00,DB-2230-02,30,,0,0,1,,,
SPRING2025V2-715677-1608,06:11:00,06:11:00,DB-2240-02,40,,0,0,1,,,
SPRING2025V2-715677-1608,06:14:00,06:14:00,DB-2249-02,50,,0,0,1,,,
SPRING2025V2-715677-1608,06:17:00,06:17:00,DB-2258-02,60,,0,0,1,,,
SPRING2025V2-715677-1608,06:19:00,06:19:00,DB-2265-02,70,,0,0,1,,,
SPRING2025V2-715677-1608,06:30:00,06:30:00,NEC-2287,80,,1,0,1,,,
SPRING2025V2-715678-1609,07:17:00,07:17:00,NEC-2287,0,Readville via Fairmount,0,1,1,,,
SPRING2025V2-715678-1609,07:25:00,07:25:00,DB-2265-01,10,,0,0,1,,,
SPRING2025V2-715678-1609,07:27:00,07:27:00,DB-2258-01,20,,0,0,1,,,
SPRING2025V2-715678-1609,07:30:00,07:30:00,DB-2249-01,30,,0,0,1,,,
SPRING2025V2-715678-1609,07:33:00,07:33:00,DB-2240-01,40,,0,0,1,,,
SPRING2025V2-715678-1609,07:36:00,07:36:00,DB-2230-01,50,,0,0,1,,,
SPRING2025V2-715678-1609,07:38:00,07:38:00,DB-2222-01,60,,0,0,1,,,
SPRING2025V2-715678-1609,07:41:00,07:41:00,DB-2205-01,70,,0,0,1,,,
SPRING2025V2-715678-1609,07:47:00,07:47:00,FB-0095-04,80,,1,0,1,,,
SPRING2025V2-715679-1613,07:47:00,07:47:00,NEC-2287,0,Readville via Fairmount,0,1,1,,,
SPRING2025V2-715679-1613,07:55:00,07:55:00,DB-2265-01,10,,0,0,1,,,
SPRING2025V2-715679-1613,07:57:00,07:57:00,DB-2258-01,20,,0,0,1,,,
SPRING2025V2-715679-1613,08:00:00,08:00:00,DB-2249-01,30,,0,0,1,,,
SPRING2025V2-715679-1613,08:03:00,08:03:00,DB-2240-01,40,,0,0,1,,,
SPRING2025V2-715679-1613,08:06:00,08:06:00,DB-2230-01,50,,0,0,1,,,
SPRING2025V2-715679-1613,08:08:00,08:08:00,DB-2222-01,60,,0,0,1,,,
SPRING2025V2-715679-1613,08:11:00,08:11:00,DB-2205-01,70,,0,0,1,,,
SPRING2025V2-715679-1613,08:17:00,08:17:00,FB-0095-04,80,,1,0,1,,,
SPRING2025V2-715680-1614,07:00:00,07:00:00,FB-0095-04,0,South Station via Fairmount,0,1,1,,,
SPRING2025V2-715680-1614,07:03:00,07:03:00,DB-2205-02,10,,0,0,1,,,
SPRING2025V2-715680-1614,07:06:00,07:06:00,DB-2222-02,20,,0,0,1,,,
SPRING2025V2-715680-1614,07:08:00,07:08:00,DB-2230-02,30,,0,0,1,,,
SPRING2025V2-715680-1614,07:11:00,07:11:00,DB-2240-02,40,,0,0,1,,,
SPRING2025V2-715680-1614,07:14:00,07:14:00,DB-2249-02,50,,0,0,1,,,
SPRING2025V2-715680-1614,07:17:00,07:17:00,DB-2258-02,60,,0,0,1,,,
SPRING2025V2-715680-1614,07:19:00,07:19:00,DB-2265-02,70,,0,0,1,,,
SPRING2025V2-715680-1614,07:30:00,07:30:00,NEC-2287,80,,1,0,1,,,
SPRING2025V2-715681-1615,08:17:00,08:17:00,NEC-2287,0,Readville via Fairmount,0,1,1,,,
SPRING2025V2-715681-1615,08:25:00,08:25:00,DB-2265-01,10,,0,0,1,,,
SPRING2025V2-715681-1615,08:27:00,08:27:00,DB-2258-01,20,,0,0,1,,,
SPRING2025V2-715681-1615,08:30:00,08:30:00,DB-2249-01,30,,0,0,1,,,
SPRING2025V2-715681-1615,08:33:00,08:33:00,DB-2240-01,40,,0,0,1,,,
SPRING2025V2-715681-1615,08:36:00,08:36:00,DB-2230-01,50,,0,0,1,,,
SPRING2025V2-715681-1615,08:38:00,08:38:00,DB-2222-01,60,,0,0,1,,,
SPRING2025V2-715681-1615,08:41:00,08:41:00,DB-2205-01,70,,0,0,1,,,
SPRING2025V2-715681-1615,08:47:00,08:47:00,FB-0095-04,80,,1,0,1,,,
SPRING2025V2-715682-1618,07:30:00,07:30:00,FB-0095-04,0,South Station via Fairmount,0,1,1,,,
SPRING2025V2-715682-1618,07:33:00,07:33:00,DB-2205-02,10,,0,0,1,,,
SPRING2025V2-715682-1618,07:36:00,07:36:00,DB-2222-02,20,,0,0,1,,,
SPRING2025V2-715682-1618,07:38:00,07:38:00,DB-2230-02,30,,0,0,1,,,
SPRING2025V2-715682-1618,07:41:00,07:41:00,DB-2240-02,40,,0,0,1,,,
SPRING2025V2-715682-1618,07:44:00,07:44:00,DB-2249-02,50,,0,0,1,,,
SPRING2025V2-715682-1618,07:47:00,07:47:00,DB-2258-02,60,,0,0,1,,,
SPRING2025V2-715682-1618,07:49:00,07:49:00,DB-2265-02,70,,0,0,1,,,
SPRING2025V2-715682-1618,08:00:00,08:00:00,NEC-2287,80,,1,0,1,,,
SPRING2025V2-715683-1619,08:47:00,08:47:00,NEC-2287,0,Readville via Fairmount,0,1,1,,,
SPRING2025V2-715683-1619,08:55:00,08:55:00,DB-2265-01,10,,0,0,1,,,
SPRING2025V2-715683-1619,08:57:00,08:57:00,DB-2258-01,20,,0,0,1,,,
SPRING2025V2-715683-1619,09:00:00,09:00:00,DB-2249-01,30,,0,0,1,,,
SPRING2025V2-715683-1619,09:03:00,09:03:00,DB-2240-01,40,,0,0,1,,,
SPRING2025V2-715683-1619,09:06:00,09:06:00,DB-2230-01,50,,0,0,1,,,
SPRING2025V2-715683-1619,09:08:00,09:08:00,DB-2222-01,60,,0,0,1,,,
SPRING2025V2-715683-1619,09:11:00,09:11:00,DB-2205-01,70,,0,0,1,,,
SPRING2025V2-715683-1619,09:17:00,09:17:00,FB-0095-04,80,,1,0,1,,,
SPRING2025V2-715684-1620,08:00:00,08:00:00,FB-0095-04,0,South Station via Fairmount,0,1,1,,,
SPRING2025V2-715684-1620,08:03:00,08:03:00,DB-2205-02,10,,0,0,1,,,
SPRING2025V2-715684-1620,08:06:00,08:06:00,DB-2222-02,20,,0,0,1,,,
SPRING2025V2-715684-1620,08:08:00,08:08:00,DB-2230-02,30,,0,0,1,,,
SPRING2025V2-715684-1620,08:11:00,08:11:00,DB-2240-02,40,,0,0,1,,,
SPRING2025V2-715684-1620,08:14:00,08:14:00,DB-2249-02,50,,0,0,1,,,
SPRING2025V2-715684-1620,08:17:00,08:17:00,DB-2258-02,60,,0,0,1,,,
SPRING2025V2-715684-1620,08:19:00,08:19:00,DB-2265-02,70,,0,0,1,,,
SPRING2025V2-715684-1620,08:30:00,08:30:00,NEC-2287,80,,1,0,1,,,
SPRING2025V2-715685-1621,09:17:00,09:17:00,NEC-2287,0,Readville via Fairmount,0,1,1,,,
SPRING2025V2-715685-1621,09:25:00,09:25:00,DB-2265-01,10,,0,0,1,,,
SPRING2025V2-715685-1621,09:27:00,09:27:00,DB-2258-01,20,,0,0,1,,,
SPRING2025V2-715685-1621,09:30:00,09:30:00,DB-2249-01,30,,0,0,1,,,
SPRING2025V2-715685-1621,09:33:00,09:33:00,DB-2240-01,40,,0,0,1,,,
SPRING2025V2-715685-1621,09:36:00,09:36:00,DB-2230-01,50,,0,0,1,,,
SPRING2025V2-715685-1621,09:38:00,09:38:00,DB-2222-01,60,,0,0,1,,,
SPRING2025V2-715685-1621,09:41:00,09:41:00,DB-2205-01,70,,0,0,1,,,
SPRING2025V2-715685-1621,09:47:00,09:47:00,FB-0095-04,80,,1,0,1,,,
SPRING2025V2-715686-1624,08:30:00,08:30:00,FB-0095-04,0,South Station via Fairmount,0,1,1,,,
SPRING2025V2-715686-1624,08:33:00,08:33:00,DB-2205-02,10,,0,0,1,,,
SPRING2025V2-715686-1624,08:36:00,08:36:00,DB-2222-02,20,,0,0,1,,,
SPRING2025V2-715686-1624,08:38:00,08:38:00,DB-2230-02,30,,0,0,1,,,
SPRING2025V2-715686-1624,08:41:00,08:41:00,DB-2240-02,40,,0,0,1,,,
SPRING2025V2-715686-1624,08:44:00,08:44:00,DB-2249-02,50,,0,0,1,,,
SPRING2025V2-715686-1624,08:47:00,08:47:00,DB-2258-02,60,,0,0,1,,,
SPRING2025V2-715686-1624,08:49:00,08:49:00,DB-2265-02,70,,0,0,1,,,
SPRING2025V2-715686-1624,09:00:00,09:00:00,NEC-2287,80,,1,0,1,,,
SPRING2025V2-715687-1625,09:47:00,09:47:00,NEC-2287,0,Fairmount,0,1,1,,,
SPRING2025V2-715687-1625,09:55:00,09:55:00,DB-2265-01,10,,0,0,1,,,
SPRING2025V2-715687-1625,09:57:00,09:57:00,DB-2258-01,20,,0,0,1,,,
SPRING2025V2-715687-1625,10:00:00,10:00:00,DB-2249-01,30,,0,0,1,,,
SPRING2025V2-715687-1625,10:03:00,10:03:00,DB-2240-01,40,,0,0,1,,,
SPRING2025V2-715687-1625,10:06:00,10:06:00,DB-2230-01,50,,0,0,1,,,
SPRING2025V2-715687-1625,10:08:00,10:08:00,DB-2222-01,60,,0,0,1,,,
SPRING2025V2-715687-1625,10:13:00,10:13:00,DB-2205-01,70,,1,0,1,,,
SPRING2025V2-715688-1626,09:00:00,09:00:00,FB-0095-04,0,South Station via Fairmount,0,1,1,,,
SPRING2025V2-715688-1626,09:03:00,09:03:00,DB-2205-02,10,,0,0,1,,,
SPRING2025V2-715688-1626,09:06:00,09:06:00,DB-2222-02,20,,0,0,1,,,
SPRING2025V2-715688-1626,09:08:00,09:08:00,DB-2230-02,30,,0,0,1,,,
SPRING2025V2-715688-1626,09:11:00,09:11:00,DB-2240-02,40,,0,0,1,,,
SPRING2025V2-715688-1626,09:14:00,09:14:00,DB-2249-02,50,,0,0,1,,,
SPRING2025V2-715688-1626,09:17:00,09:17:00,DB-2258-02,60,,0,0,1,,,
SPRING2025V2-715688-1626,09:19:00,09:19:00,DB-2265-02,70,,0,0,1,,,
SPRING2025V2-715688-1626,09:30:00,09:30:00,NEC-2287,80,,1,0,1,,,
SPRING2025V2-715689-1627,10:17:00,10:17:00,NEC-2287,0,Readville via Fairmount,0,1,1,,,
SPRING2025V2-715689-1627,10:25:00,10:25:00,DB-2265-01,10,,0,0,1,,,
SPRING2025V2-715689-1627,10:27:00,10:27:00,DB-2258-01,20,,0,0,1,,,
SPRING2025V2-715689-1627,10:30:00,10:30:00,DB-2249-01,30,,0,0,1,,,
SPRING2025V2-715689-1627,10:33:00,10:33:00,DB-2240-01,40,,0,0,1,,,
SPRING2025V2-715689-1627,10:36:00,10:36:00,DB-2230-01,50,,0,0,1,,,
SPRING2025V2-715689-1627,10:38:00,10:38:00,DB-2222-01,60,,0,0,1,,,
SPRING2025V2-715689-1627,10:41:00,10:41:00,DB-2205-01,70,,0,0,1,,,
SPRING2025V2-715689-1627,10:47:00,10:47:00,FB-0095-04,80,,1,0,1,,,
SPRING2025V2-715690-1630,09:30:00,09:30:00,FB-0095-04,0,South Station via Fairmount,0,1,1,,,
SPRING2025V2-715690-1630,09:33:00,09:33:00,DB-2205-02,10,,0,0,1,,,
SPRING2025V2-715690-1630,09:36:00,09:36:00,DB-2222-02,20,,0,0,1,,,
SPRING2025V2-715690-1630,09:38:00,09:38:00,DB-2230-02,30,,0,0,1,,,
SPRING2025V2-715690-1630,09:41:00,09:41:00,DB-2240-02,40,,0,0,1,,,
SPRING2025V2-715690-1630,09:44:00,09:44:00,DB-2249-02,50,,0,0,1,,,
SPRING2025V2-715690-1630,09:47:00,09:47:00,DB-2258-02,60,,0,0,1,,,
SPRING2025V2-715690-1630,09:49:00,09:49:00,DB-2265-02,70,,0,0,1,,,
SPRING2025V2-715690-1630,10:00:00,10:00:00,NEC-2287,80,,1,0,1,,,
SPRING2025V2-715691-1632,10:00:00,10:00:00,FB-0095-04,0,South Station via Fairmount,0,1,1,,,
SPRING2025V2-715691-1632,10:03:00,10:03:00,DB-2205-02,10,,0,0,1,,,
SPRING2025V2-715691-1632,10:06:00,10:06:00,DB-2222-02,20,,0,0,1,,,
SPRING2025V2-715691-1632,10:08:00,10:08:00,DB-2230-02,30,,0,0,1,,,
SPRING2025V2-715691-1632,10:11:00,10:11:00,DB-2240-02,40,,0,0,1,,,
SPRING2025V2-715691-1632,10:14:00,10:14:00,DB-2249-02,50,,0,0,1,,,
SPRING2025V2-715691-1632,10:17:00,10:17:00,DB-2258-02,60,,0,0,1,,,
SPRING2025V2-715691-1632,10:19:00,10:19:00,DB-2265-02,70,,0,0,1,,,
SPRING2025V2-715691-1632,10:30:00,10:30:00,NEC-2287,80,,1,0,1,,,
SPRING2025V2-715692-1633,11:17:00,11:17:00,NEC-2287,0,Readville via Fairmount,0,1,1,,,
SPRING2025V2-715692-1633,11:25:00,11:25:00,DB-2265-01,10,,0,0,1,,,
SPRING2025V2-715692-1633,11:27:00,11:27:00,DB-2258-01,20,,0,0,1,,,
SPRING2025V2-715692-1633,11:30:00,11:30:00,DB-2249-01,30,,0,0,1,,,
SPRING2025V2-715692-1633,11:33:00,11:33:00,DB-2240-01,40,,0,0,1,,,
SPRING2025V2-715692-1633,11:36:00,11:36:00,DB-2230-01,50,,0,0,1,,,
SPRING2025V2-715692-1633,11:38:00,11:38:00,DB-2222-01,60,,0,0,1,,,
SPRING2025V2-715692-1633,11:41:00,11:41:00,DB-2205-01,70,,0,0,1,,,
SPRING2025V2-715692-1633,11:47:00,11:47:00,FB-0095-04,80,,1,0,1,,,
SPRING2025V2-715693-1636,10:33:00,10:33:00,DB-2205-02,0,,0,1,1,,,
SPRING2025V2-715693-1636,10:36:00,10:36:00,DB-2222-02,10,,0,0,1,,,
SPRING2025V2-715693-1636,10:38:00,10:38:00,DB-2230-02,20,,0,0,1,,,
SPRING2025V2-715693-1636,10:41:00,10:41:00,DB-2240-02,30,,0,0,1,,,
SPRING2025V2-715693-1636,10:44:00,10:44:00,DB-2249-02,40,,0,0,1,,,
SPRING2025V2-715693-1636,10:47:00,10:47:00,DB-2258-02,50,,0,0,1,,,
SPRING2025V2-715693-1636,10:49:00,10:49:00,DB-2265-02,60,,0,0,1,,,
SPRING2025V2-715693-1636,11:00:00,11:00:00,NEC-2287,70,,1,0,1,,,
SPRING2025V2-715694-1637,11:47:00,11:47:00,NEC-2287,0,Fairmount,0,1,1,,,
SPRING2025V2-715694-1637,11:55:00,11:55:00,DB-2265-01,10,,0,0,1,,,
SPRING2025V2-715694-1637,11:57:00,11:57:00,DB-2258-01,20,,0,0,1,,,
SPRING2025V2-715694-1637,12:00:00,12:00:00,DB-2249-01,30,,0,0,1,,,
SPRING2025V2-715694-1637,12:03:00,12:03:00,DB-2240-01,40,,0,0,1,,,
SPRING2025V2-715694-1637,12:06:00,12:06:00,DB-2230-01,50,,0,0,1,,,
SPRING2025V2-715694-1637,12:08:00,12:08:00,DB-2222-01,60,,0,0,1,,,
SPRING2025V2-715694-1637,12:13:00,12:13:00,DB-2205-01,70,,1,0,1,,,
SPRING2025V2-715695-1638,11:00:00,11:00:00,FB-0095-04,0,South Station via Fairmount,0,1,1,,,
SPRING2025V2-715695-1638,11:03:00,11:03:00,DB-2205-02,10,,0,0,1,,,
SPRING2025V2-715695-1638,11:06:00,11:06:00,DB-2222-02,20,,0,0,1,,,
SPRING2025V2-715695-1638,11:08:00,11:08:00,DB-2230-02,30,,0,0,1,,,
SPRING2025V2-715695-1638,11:11:00,11:11:00,DB-2240-02,40,,0,0,1,,,
SPRING2025V2-715695-1638,11:14:00,11:14:00,DB-2249-02,50,,0,0,1,,,
SPRING2025V2-715695-1638,11:17:00,11:17:00,DB-2258-02,60,,0,0,1,,,
SPRING2025V2-715695-1638,11:19:00,11:19:00,DB-2265-02,70,,0,0,1,,,
SPRING2025V2-715695-1638,11:30:00,11:30:00,NEC-2287,80,,1,0,1,,,
SPRING2025V2-715696-1641,12:17:00,12:17:00,NEC-2287,0,Readville via Fairmount,0,1,1,,,
SPRING2025V2-715696-1641,12:25:00,12:25:00,DB-2265-01,10,,0,0,1,,,
SPRING2025V2-715696-1641,12:27:00,12:27:00,DB-2258-01,20,,0,0,1,,,
SPRING2025V2-715696-1641,12:30:00,12:30:00,DB-2249-01,30,,0,0,1,,,
SPRING2025V2-715696-1641,12:33:00,12:33:00,DB-2240-01,40,,0,0,1,,,
SPRING2025V2-715696-1641,12:36:00,12:36:00,DB-2230-01,50,,0,0,1,,,
